chrom	start	end	Gene
chr19	58118228	58120427	ZSCAN18
chr19	58153864	58156063	ZNF329
chr19	58154911	58157110	ZNF329
chr19	58181029	58183228	ZNF274
chr19	58276955	58279154	ZNF544
chr19	58384400	58386599	RPS5
chr19	58386659	58388858	RPS5
chr19	58391056	58393255	RPS5
chr19	58393656	58395855	RPS5
chr19	58465056	58467255	ZNF324
chr19	58472017	58474216	ZNF324
chr19	58472017	58474216	ZNF446
chr19	58538712	58540911	ZBTB45
chr2	262893	265092	SH3YL1
chr2	264667	266866	SH3YL1
chr2	3377631	3379830	TRAPPC12
chr2	3592832	3595031	COLEC11
chr2	6840265	6842464	CMPK2
chr2	6863557	6865756	CMPK2
chr2	8676845	8679044	ID2
chr2	8681665	8683864	ID2
chr2	9204765	9206964	ASAP2
chr2	9421651	9423850	ITGB1BP1
chr2	10688344	10690543	NOL10
chr2	10689788	10691987	NOL10
chr2	10769859	10772058	ATP6V1C2
chr2	10837778	10839977	PDIA6
chr2	11131128	11133327	C2orf50
chr2	11132622	11134821	C2orf50
chr2	11465978	11468177	E2F6
chr2	11675595	11677794	LPIN1
chr2	11679434	11681633	LPIN1
chr2	11724023	11726222	LPIN1
chr2	11745102	11747301	LPIN1
chr2	11765444	11767643	LPIN1
chr2	17537126	17539325	VSNL1
chr2	17751858	17754057	SMC6
chr2	17799996	17802195	SMC6
chr2	17800043	17802242	SMC6
chr2	17751858	17754057	GEN1
chr2	17875847	17878046	KCNS3
chr2	18560480	18562679	NT5C1B-RDH14
chr2	18589365	18591564	NT5C1B-RDH14
chr2	18589373	18591572	NT5C1B-RDH14
chr2	19901784	19903983	TTC32
chr2	20225234	20227433	SDC1
chr2	20592349	20594548	HS1BP3
chr2	20650931	20653130	HS1BP3
chr2	20822931	20825130	LDAH
chr2	21043874	21046073	APOB
chr2	23925285	23927484	UBXN2A
chr2	23926924	23929123	UBXN2A
chr2	24049376	24051575	FKBP1B
chr2	24076174	24078373	FAM228B
chr2	24085016	24087215	FAM228B
chr2	24123265	24125464	FAM228B
chr2	24076174	24078373	TP53I3
chr2	24085016	24087215	TP53I3
chr2	25168704	25170903	POMC
chr2	25328522	25330721	DNMT3A
chr2	25342391	25344590	DNMT3A
chr2	25419117	25421316	DTNB
chr2	25673448	25675647	DTNB
chr2	26244473	26246672	HADHB
chr2	26306547	26308746	ADGRF3
chr2	26346618	26348817	ADGRF3
chr2	26306547	26308746	SELENOI
chr2	26346618	26348817	SELENOI
chr2	27118929	27121128	CGREF1
chr2	27139211	27141410	PRR30
chr2	27147004	27149203	TCF23
chr2	27273433	27275632	SLC30A3
chr2	27275618	27277817	SLC30A3
chr2	27273433	27275632	DNAJC5G
chr2	27275618	27277817	DNAJC5G
chr2	27280429	27282628	DNAJC5G
chr2	27308246	27310445	UCN
chr2	27308246	27310445	MPV17
chr2	27325481	27327680	MPV17
chr2	27368496	27370695	SNX17
chr2	27370139	27372338	SNX17
chr2	27425790	27427989	NRBP1
chr2	27440366	27442565	NRBP1
chr2	27440366	27442565	KRTCAP3
chr2	27580969	27583168	ZNF512
chr2	27628813	27631012	GPN1
chr2	27641970	27644169	GPN1
chr2	27661426	27663625	SUPT7L
chr2	27663641	27665840	SUPT7L
chr2	27890482	27892681	BABAM2
chr2	27994367	27996566	BABAM2
chr2	28310361	28312560	BABAM2
chr2	28394481	28396680	FOSL2
chr2	29095705	29097904	CLIP4
chr2	29097387	29099586	CLIP4
chr2	30144941	30147140	YPEL5
chr2	30229534	30231733	LBH
chr2	32163841	32166040	SLC30A6
chr2	33434324	33436523	RASGRP3
chr2	36645888	36648087	FEZ2
chr2	36694690	36696889	VIT
chr2	37194488	37196687	CEBPZOS
chr2	37196399	37198598	CEBPZOS
chr2	37738269	37740468	CDC42EP3
chr2	38039128	38041327	RMDN2
chr2	38071447	38073646	CYP1B1
chr2	38109703	38111902	CYP1B1
chr2	38749534	38751733	GEMIN6
chr2	38751295	38753494	GEMIN6
chr2	40509921	40512120	SLC8A1
chr2	40610854	40613053	SLC8A1
chr2	41934461	41936660	LINC02898
chr2	42492569	42494768	MTA3
chr2	42493783	42495982	MTA3
chr2	43772039	43774238	DYNC2LI1
chr2	44166851	44169050	PPM1B
chr2	44359947	44362146	PREPL
chr2	44360105	44362304	PREPL
chr2	44361663	44363862	PREPL
chr2	46477565	46479764	TMEM247
chr2	46696940	46699139	SOCS5
chr2	46696952	46699151	SOCS5
chr2	46913869	46916068	MCFD2
chr2	46941656	46943855	MCFD2
chr2	46941656	46943855	TTC7A
chr2	47343158	47345357	EPCAM
chr2	47344875	47347074	EPCAM
chr2	47375675	47377874	EPCAM
chr2	47401067	47403266	MSH2
chr2	48438598	48440797	PPP1R21
chr2	48527925	48530124	STON1-GTF2A1L
chr2	48615798	48617997	STON1-GTF2A1L
chr2	48755531	48757730	STON1-GTF2A1L
chr2	50618963	50621162	NRXN1
chr2	50696063	50698262	NRXN1
chr2	51030601	51032800	NRXN1
chr2	53606260	53608459	GPR75-ASB3
chr2	54454317	54456516	SPTBN1
chr2	54527343	54529542	SPTBN1
chr2	55112422	55114621	RTN4
chr2	55229903	55232102	CLHC1
chr2	55232364	55234563	CLHC1
chr2	55229903	55232102	RPS27A
chr2	55232364	55234563	RPS27A
chr2	55269148	55271347	MTIF2
chr2	55563703	55565902	PPP4R3B
chr2	55923940	55926139	EFEMP1
chr2	57905629	57907828	VRK2
chr2	58046501	58048700	VRK2
chr2	60879491	60881690	REL
chr2	60881118	60883317	REL
chr2	61113787	61115986	SANBR
chr2	61144770	61146969	C2orf74
chr2	61161906	61164105	C2orf74
chr2	61175418	61177617	AHSA2P
chr2	61853944	61856143	FAM161A
chr2	62671851	62674050	EHBP1
chr2	63048057	63050256	OTX1
chr2	63048441	63050640	OTX1
chr2	64522299	64524498	AFTPH
chr2	64523513	64525712	AFTPH
chr2	64523911	64526110	AFTPH
chr2	64642612	64644811	SERTAD2
chr2	68062810	68065009	C1D
chr2	68249603	68251802	PPP3R1
chr2	68249603	68251802	PPP3R1
chr2	68256038	68258237	PPP3R1
chr2	69519975	69522174	AAK1
chr2	69642425	69644624	AAK1
chr2	69895688	69897887	MXD1
chr2	70248416	70250615	TIA1
chr2	70248461	70250660	TIA1
chr2	70790444	70792643	FIGLA
chr2	70976380	70978579	TEX261
chr2	70992510	70994709	TEX261
chr2	70994550	70996749	TEX261
chr2	70995137	70997336	TEX261
chr2	70976380	70978579	ANKRD53
chr2	71274561	71276760	ZNF638
chr2	72914260	72916459	EMX1
chr2	73071463	73073662	RAB11FIP5
chr2	73075420	73077619	RAB11FIP5
chr2	73233040	73235239	CCT7
chr2	73284279	73286478	FBXO41
chr2	74363178	74365377	DCTN1
chr2	74383474	74385673	DCTN1
chr2	74391888	74394087	DCTN1
chr2	74419678	74421877	C2orf81
chr2	74421463	74423662	C2orf81
chr2	74419678	74421877	WDR54
chr2	74421463	74423662	WDR54
chr2	74500552	74502751	LBX2
chr2	74503117	74505316	LBX2
chr2	74511463	74513662	TLX2
chr2	74547026	74549225	DOK1
chr2	74555491	74557690	DOK1
chr2	74648139	74650338	M1AP
chr2	74652228	74654427	SEMA4F
chr2	75522068	75524267	EVA1A
chr2	75569523	75571722	EVA1A
chr2	75644783	75646982	MRPL19
chr2	76983965	76986164	LRRTM4
chr2	79023686	79025885	REG3G
chr2	79159554	79161753	REG3A
chr2	79183231	79185430	CTNNA2
chr2	79292679	79294878	CTNNA2
chr2	79513701	79515900	CTNNA2
chr2	79649160	79651359	CTNNA2
chr2	79866384	79868583	CTNNA2
chr2	80304553	80306752	CTNNA2
chr2	85416504	85418703	CAPG
chr2	85418233	85420432	CAPG
chr2	85559562	85561761	VAMP8
chr2	85561333	85563532	VAMP8
chr2	85593725	85595924	RNF181
chr2	85600856	85603055	TMEM150A
chr2	85611867	85614066	USP39
chr2	85668542	85670741	SFTPB
chr2	85887151	85889350	ST3GAL5
chr2	85905000	85907199	ST3GAL5
chr2	86438647	86440846	KDM3A
chr2	86560070	86562269	RNF103-CHMP3
chr2	86563280	86565479	RNF103-CHMP3
chr2	86623667	86625866	RNF103-CHMP3
chr2	86718291	86720490	RNF103-CHMP3
chr2	86720923	86723122	RNF103-CHMP3
chr2	86808197	86810396	CD8A
chr2	86859825	86862024	CD8B
chr2	86861725	86863924	CD8B
chr2	87021653	87023852	PLGLB1
chr2	88168295	88170494	THNSL2
chr2	95163432	95165631	ZNF514
chr2	95165192	95167391	ZNF514
chr2	95163432	95165631	ZNF2
chr2	95165192	95167391	ZNF2
chr2	95165469	95167668	ZNF2
chr2	95205521	95207720	ZNF892
chr2	95272449	95274648	PROM2
chr2	95991632	95993831	ANKRD36C
chr2	96507910	96510109	NEURL3
chr2	96814245	96816444	CNNM3
chr2	97094683	97096882	FAHD2B
chr2	98442854	98445053	INPP4A
chr2	98606579	98608778	UNC50
chr2	98608316	98610515	UNC50
chr2	99152955	99155154	LIPT1
chr2	99154765	99156964	LIPT1
chr2	99152955	99155154	MRPL30
chr2	99154765	99156964	MRPL30
chr2	99180859	99183058	MRPL30
chr2	99180859	99183058	MITD1
chr2	99304543	99306742	LYG1
chr2	99335371	99337570	TXNDC9
chr2	99340503	99342702	TXNDC9
chr2	100468482	100470681	NMS
chr2	102309502	102311701	IL18R1
chr2	102309529	102311728	IL18R1
chr2	102416689	102418888	IL18RAP
chr2	102430289	102432488	IL18RAP
chr2	105438314	105440513	FHL2
chr2	106061246	106063445	ECRG4
chr2	106468214	106470413	RGPD3
chr2	106886909	106889108	ST6GAL2
chr2	108784757	108786956	CCDC138
chr2	110204867	110207066	NPHP1
chr2	110232735	110234934	MTLN
chr2	110245221	110247420	MTLN
chr2	112434289	112436488	RGPD8
chr2	112539915	112542114	POLR1B
chr2	112587040	112589239	CHCHD5
chr2	113056638	113058837	IL36RN
chr2	113065970	113068169	IL1F10
chr2	113175161	113177360	PSD4
chr2	113625229	113627428	RABL2A
chr2	113626891	113629090	RABL2A
chr2	119427901	119430100	TMEM37
chr2	119677167	119679366	TMEM177
chr2	120238064	120240263	RALB
chr2	121735103	121737302	TSN
chr2	121736712	121738911	TSN
chr2	124023287	124025486	CNTNAP5
chr2	124024974	124027173	CNTNAP5
chr2	126896864	126899063	TEX51
chr2	127386173	127388372	MAP3K2
chr2	127388266	127390465	MAP3K2
chr2	127533683	127535882	MYO7B
chr2	127643864	127646063	LIMS2
chr2	127681587	127683786	LIMS2
chr2	127643864	127646063	GPR17
chr2	128027921	128030120	SAP130
chr2	130144935	130147134	CCDC74B
chr2	130179737	130181936	SMPD4
chr2	130182551	130184750	SMPD4
chr2	130179737	130181936	MZT2B
chr2	130182551	130184750	MZT2B
chr2	130519197	130521396	CFC1B
chr2	130549684	130551883	PRSS40B
chr2	130568829	130571028	PRSS40A
chr2	130599376	130601575	CFC1
chr2	130727070	130729269	GPR148
chr2	131093261	131095460	FAM168B
chr2	131207536	131209735	PLEKHB2
chr2	131277290	131279489	PLEKHB2
chr2	131525675	131527874	CCDC74A
chr2	132671380	132673579	LYPD1
chr2	134117983	134120182	MGAT5
chr2	134125125	134127324	MGAT5
chr2	134716188	134718387	TMEM163
chr2	134718801	134721000	TMEM163
chr2	135529455	135531654	ZRANB3
chr2	135529455	135531654	R3HDM1
chr2	135531019	135533218	R3HDM1
chr2	135663397	135665596	R3HDM1
chr2	144332369	144334568	GTDC1
chr2	147842517	147844716	ACVR2A
chr2	148019011	148021210	ORC4
chr2	148021405	148023604	ORC4
chr2	148019011	148021210	MBD5
chr2	148021405	148023604	MBD5
chr2	148260509	148262708	MBD5
chr2	149327985	149330184	LYPD6
chr2	150538812	150541011	RND3
chr2	151407883	151410082	RIF1
chr2	151734288	151736487	NEB
chr2	156342149	156344348	NR4A2
chr2	156433290	156435489	GPD2
chr2	157327514	157329713	ERMN
chr2	157488761	157490960	CYTIP
chr2	157488762	157490961	CYTIP
chr2	157874702	157876901	UPP2
chr2	157876131	157878330	UPP2
chr2	158454952	158457151	PKP4
chr2	158456554	158458753	PKP4
chr2	159710457	159712656	MARCHF7
chr2	159712245	159714444	MARCHF7
chr2	159798056	159800255	CD302
chr2	159798056	159800255	LY75-CD302
chr2	159904511	159906710	LY75-CD302
chr2	159904557	159906756	LY75-CD302
chr2	161134908	161137107	TANK
chr2	161160025	161162224	TANK
chr2	162316840	162319039	GCA
chr2	162318485	162320684	GCA
chr2	163735813	163738012	FIGN
chr2	164955326	164957525	SLC38A11
chr2	165467647	165469846	CSRNP3
chr2	166149015	166151214	SCN1A
chr2	166375802	166378001	SCN9A
chr2	168786762	168788961	NOSTRIN
chr2	169062789	169064988	DHRS9
chr2	169477480	169479679	BBS5
chr2	169507702	169509901	BBS5
chr2	169692454	169694653	PHOSPHO2
chr2	169692488	169694687	PHOSPHO2
chr2	169694206	169696405	PHOSPHO2
chr2	169692454	169694653	PHOSPHO2-KLHL23
chr2	169692488	169694687	PHOSPHO2-KLHL23
chr2	169694206	169696405	PHOSPHO2-KLHL23
chr2	169725872	169728071	PHOSPHO2-KLHL23
chr2	169731832	169734031	PHOSPHO2-KLHL23
chr2	169789933	169792132	SSB
chr2	169824732	169826931	METTL5
chr2	170176145	170178344	MYO3B
chr2	170345627	170347826	MYO3B
chr2	170408365	170410564	MYO3B
chr2	171231115	171233314	TLK1
chr2	171685409	171687608	DYNC1I2
chr2	174485380	174487579	GPR155
chr2	174486895	174489094	GPR155
chr2	174682717	174684916	WIPF1
chr2	176127694	176129893	HOXD8
chr2	176134957	176137156	HOXD3
chr2	176136899	176139098	HOXD3
chr2	176148303	176150502	HOXD3
chr2	176149550	176151749	HOXD3
chr2	177210694	177212893	HNRNPA3
chr2	177210726	177212925	HNRNPA3
chr2	177255811	177258010	NFE2L2
chr2	177313683	177315882	NFE2L2
chr2	177345762	177347961	NFE2L2
chr2	177390746	177392945	NFE2L2
chr2	177392500	177394699	NFE2L2
chr2	177392557	177394756	NFE2L2
chr2	177651419	177653618	PDE11A
chr2	178108140	178110339	PDE11A
chr2	178526765	178528964	TTN
chr2	178807224	178809423	TTN
chr2	180965248	180967447	UBE2E3
chr2	180979891	180982090	UBE2E3
chr2	183115513	183117712	NUP35
chr2	188289669	188291868	GULP1
chr2	188295492	188297691	GULP1
chr2	188384114	188386313	GULP1
chr2	189760704	189762903	OSGEPL1
chr2	189763028	189765227	OSGEPL1
chr2	189782085	189784284	ORMDL1
chr2	189784165	189786364	ORMDL1
chr2	189782085	189784284	PMS1
chr2	189784165	189786364	PMS1
chr2	189877627	189879826	PMS1
chr2	191243185	191245384	MYO1B
chr2	191245973	191248172	MYO1B
chr2	192194734	192196933	TMEFF2
chr2	195573977	195576176	SLC39A10
chr2	196176304	196178503	STK17B
chr2	197498413	197500612	HSPE1-MOB4
chr2	197513571	197515770	HSPE1-MOB4
chr2	197516538	197518737	HSPE1-MOB4
chr2	197513571	197515770	MOB4
chr2	197516538	197518737	MOB4
chr2	197786375	197788574	BOLL
chr2	199455837	199458036	SATB2
chr2	199471067	199473266	SATB2
chr2	199850993	199853192	FTCDNL1
chr2	199955537	199957736	MAIP1
chr2	200303881	200306080	SPATS2L
chr2	200477819	200480018	SPATS2L
chr2	200887327	200889526	PPIL3
chr2	200889104	200891303	PPIL3
chr2	201069433	201071632	HYCC2
chr2	201071472	201073671	HYCC2
chr2	201357199	201359398	FLACC1
chr2	201385858	201388057	STRADB
chr2	201451301	201453500	STRADB
chr2	201618979	201621178	C2CD6
chr2	201788461	201790660	CDK15
chr2	202910214	202912413	CARF
chr2	203014599	203016798	NBEAL1
chr2	203052219	203054418	NBEAL1
chr2	203535136	203537335	RAPH1
chr2	203704475	203706674	CD28
chr2	206763357	206765556	FASTKD2
chr2	206765129	206767328	FASTKD2
chr2	206781234	206783433	FASTKD2
chr2	206783109	206785308	FASTKD2
chr2	207527737	207529936	CREB1
chr2	207529596	207531795	CREB1
chr2	208357714	208359913	PTH2R
chr2	208487086	208489285	PTH2R
chr2	209422047	209424246	MAP2
chr2	209769832	209772031	UNC80
chr2	210000565	210002764	RPE
chr2	216033897	216036096	MREG
chr2	216079866	216082065	TMEM169
chr2	216082756	216084955	TMEM169
chr2	216105464	216107663	XRCC5
chr2	216496825	216499024	LOC101928180
chr2	216496855	216499054	LOC101928180
chr2	216497086	216499285	LOC101928180
chr2	216498571	216500770	LOC101928180
chr2	217756394	217758593	DIRC3
chr2	217900429	217902628	TNS1
chr2	217976707	217978906	TNS1
chr2	218257496	218259695	GPBAR1
chr2	218396256	218398455	CTDSP1
chr2	218400646	218402845	CTDSP1
chr2	218993223	218995422	CRYBA2
chr2	219169896	219172095	SLC23A3
chr2	219170628	219172827	CNPPD1
chr2	219174225	219176424	CNPPD1
chr2	219177907	219180106	CNPPD1
chr2	219193237	219195436	ZFAND2B
chr2	219222539	219224738	ATG9A
chr2	219227783	219229982	ATG9A
chr2	219229518	219231717	ATG9A
chr2	219243455	219245654	STK16
chr2	219245279	219247478	STK16
chr2	219251243	219253442	TUBA4A
chr2	219277342	219279541	TUBA4A
chr2	219277703	219279902	TUBA4A
chr2	219386496	219388695	DNPEP
chr2	219399823	219402022	DNPEP
chr2	219541663	219543862	TMEM198
chr2	219543610	219545809	TMEM198
chr2	219548948	219551147	TMEM198
chr2	224585198	224587397	CUL3
chr2	224716166	224718365	CCDC195
chr2	225397710	225399909	NYAP2
chr2	226968923	226971122	RHBDD1
chr2	227614641	227616840	C2orf83
chr2	227615498	227617697	C2orf83
chr2	227617591	227619790	C2orf83
chr2	227811842	227814041	CCL20
chr2	227869054	227871253	DAW1
chr2	229271088	229273287	PID1
chr2	229920302	229922501	TRIP12
chr2	229920302	229922501	FBXO36
chr2	229923040	229925239	FBXO36
chr2	230225530	230227729	SP140
chr2	230960867	230963066	GPR55
chr2	230995833	230998032	SPATA3
chr2	231711314	231713513	PTMA
chr2	231779671	231781870	PDE6D
chr2	231786073	231788272	PDE6D
chr2	231779671	231781870	COPS7B
chr2	231786073	231788272	COPS7B
chr2	231959245	231961444	DIS3L2
chr2	232170653	232172852	DIS3L2
chr2	232523993	232526192	CHRND
chr2	232548659	232550858	EIF4E2
chr2	232550358	232552557	EIF4E2
chr2	232550374	232552573	EIF4E2
chr2	232604057	232606256	EFHD1
chr2	232611772	232613971	EFHD1
chr2	232695299	232697498	GIGYF2
chr2	232776366	232778565	GIGYF2
chr2	232855270	232857469	GIGYF2
chr2	232855270	232857469	SNORC
chr2	233030672	233032871	NEU2
chr2	233566583	233568782	USP40
chr2	233689607	233691806	UGT1A6
chr2	233710907	233713106	UGT1A6
chr2	233716736	233718935	UGT1A6
chr2	233727042	233729241	UGT1A6
chr2	233743816	233746015	UGT1A6
chr2	233755146	233757345	UGT1A6
chr2	233758270	233760469	UGT1A6
chr2	233773679	233775878	MROH2A
chr2	233854367	233856566	HJURP
chr2	234048679	234050878	SPP2
chr2	234496882	234499081	ARL4C
chr2	236565787	236567986	ACKR3
chr2	237856893	237859092	RAMP1
chr2	237867904	237870103	RAMP1
chr2	237964827	237967026	UBE2F
chr2	237965014	237967213	UBE2F
chr2	239068715	239070914	HDAC4
chr2	239085727	239087926	HDAC4
chr2	239303462	239305661	HDAC4
chr2	239351605	239353804	HDAC4
chr2	239399436	239401635	HDAC4
chr2	239942895	239945094	NDUFA10
chr2	240144363	240146562	OTOS
chr2	240558054	240560253	DUSP28
chr2	240563804	240566003	DUSP28
chr2	240584734	240586933	GPR35
chr2	240584772	240586971	GPR35
chr2	240586500	240588699	GPR35
chr2	240682707	240684906	AQP12B
chr2	240904330	240906529	CROCC2
chr2	240967252	240969451	CROCC2
chr2	241102133	241104332	MTERF4
chr2	241147576	241149775	PASK
chr2	241150065	241152264	PASK
chr2	241186509	241188708	ANO7
chr2	241313100	241315299	SEPTIN2
chr2	241316862	241319061	SEPTIN2
chr2	241635213	241637412	ATG4B
chr2	241636959	241639158	ATG4B
chr2	241685085	241687284	ING5
chr2	241686745	241688944	ING5
chr20	225258	227457	DEFB129
chr20	290579	292778	C20orf96
chr20	348291	350490	NRSN2
chr20	360835	363034	TRIB3
chr20	675601	677800	SRXN1
chr20	675603	677802	SRXN1
chr20	775816	778015	SLC52A3
chr20	1111240	1113439	PSMF1
chr20	1118294	1120493	PSMF1
chr20	1164280	1166479	PSMF1
chr20	1184092	1186291	TMEM74B
chr20	1224044	1226243	RAD21L1
chr20	1264280	1266479	RAD21L1
chr20	1264280	1266479	SNPH
chr20	1611364	1613563	SIRPD
chr20	1631508	1633707	SIRPG
chr20	1657580	1659779	SIRPG
chr20	1994086	1996285	PDYN
chr20	2524503	2526702	ZNF343
chr20	2664020	2666219	IDH3B
chr20	2812968	2815167	TMEM239
chr20	2812987	2815186	TMEM239
chr20	2838703	2840902	PCED1A
chr20	2840991	2843190	PCED1A
chr20	3041622	3043821	GNRH2
chr20	3044052	3046251	GNRH2
chr20	3084525	3086724	AVP
chr20	3781249	3783448	SPEF1
chr20	3784772	3786971	CDC25B
chr20	3786541	3788740	CDC25B
chr20	3844799	3846998	MAVS
chr20	3886839	3889038	PANK2
chr20	3888669	3890868	PANK2
chr20	3915494	3917693	PANK2
chr20	3917364	3919563	PANK2
chr20	4015359	4017558	RNF24
chr20	4740469	4742668	PRNT
chr20	5010094	5012293	SLC23A2
chr20	5112904	5115103	TMEM230
chr20	5112904	5115103	PCNA
chr20	5121340	5123539	PCNA
chr20	5124879	5127078	PCNA
chr20	5126427	5128626	PCNA
chr20	5948652	5950851	TRMT6
chr20	5948949	5951148	TRMT6
chr20	5950359	5952558	TRMT6
chr20	5948652	5950851	MCM8
chr20	5948949	5951148	MCM8
chr20	5950359	5952558	MCM8
chr20	8075251	8077450	PLCB1
chr20	8246704	8248903	PLCB1
chr20	8763260	8765459	PLCB1
chr20	8829186	8831385	PLCB1
chr20	9560941	9563140	PAK5
chr20	9838877	9841076	PAK5
chr20	10032987	10035186	ANKEF1
chr20	10433305	10435504	MKKS
chr20	10434023	10436222	MKKS
chr20	11888723	11890922	BTBD3
chr20	13783007	13785206	ESF1
chr20	13784720	13786919	ESF1
chr20	13993369	13995568	MACROD2
chr20	13996244	13998443	MACROD2
chr20	14337415	14339614	MACROD2
chr20	14523115	14525314	MACROD2
chr20	14552384	14554583	MACROD2
chr20	14929329	14931528	MACROD2
chr20	15985677	15987876	MACROD2
chr20	14337415	14339614	FLRT3
chr20	16573249	16575448	KIF16B
chr20	17224107	17226306	PCSK2
chr20	17682096	17684295	RRBP1
chr20	17691672	17693871	BANF2
chr20	17962747	17964946	SNX5
chr20	17967018	17969217	SNX5
chr20	17968781	17970980	SNX5
chr20	18464878	18467077	DZANK1
chr20	18467082	18469281	DZANK1
chr20	18565347	18567546	SMIM26
chr20	18565453	18567652	SMIM26
chr20	18565347	18567546	DTD1
chr20	18565453	18567652	DTD1
chr20	18698510	18700709	DTD1
chr20	20050514	20052713	CRNKL1
chr20	20055847	20058046	CRNKL1
chr20	21123983	21126182	KIZ
chr20	21218090	21220289	KIZ
chr20	22585256	22587455	FOXA2
chr20	23421320	23423519	NAPB
chr20	23452677	23454876	CST11
chr20	23751069	23753268	CST1
chr20	23988580	23990779	GGTLC1
chr20	25081942	25084141	VSX1
chr20	25193693	25195892	ENTPD6
chr20	31255664	31257863	DEFB115
chr20	31308386	31310585	DEFB116
chr20	31817308	31819507	MYLK2
chr20	31868634	31870833	DUSP15
chr20	31870465	31872664	DUSP15
chr20	31868634	31870833	TTLL9
chr20	31870465	31872664	TTLL9
chr20	32008438	32010637	CCM2L
chr20	32356330	32358529	ASXL1
chr20	32760385	32762584	DNMT3B
chr20	33029648	33031847	BPIFB6
chr20	33159768	33161967	BPIFA2
chr20	33233995	33236194	BPIFA1
chr20	33488075	33490274	CBFA2T2
chr20	33660327	33662526	NECAB3
chr20	33664943	33667142	NECAB3
chr20	33674264	33676463	NECAB3
chr20	33729657	33731856	ZNF341
chr20	33731629	33733828	ZNF341
chr20	33991646	33993845	RALY
chr20	33994158	33996357	RALY
chr20	34047119	34049318	RALY
chr20	34192569	34194768	ASIP
chr20	34311603	34313802	AHCY
chr20	34544854	34547053	MAP1LC3A
chr20	35431029	35433228	GDF5-AS1
chr20	35453164	35455363	GDF5
chr20	35453898	35456097	GDF5
chr20	35454547	35456746	GDF5
chr20	35529453	35531652	C20orf173
chr20	35664757	35666956	CPNE1
chr20	35697272	35699471	ROMO1
chr20	35699156	35701355	ROMO1
chr20	35742113	35744312	RBM39
chr20	35952564	35954763	SCAND1
chr20	35959273	35961472	SCAND1
chr20	36155561	36157760	EPB41L1
chr20	36304336	36306535	DLGAP4
chr20	36571488	36573687	TGIF2
chr20	36572553	36574752	TGIF2
chr20	36573192	36575391	TGIF2
chr20	36572553	36574752	TGIF2-RAB5IF
chr20	36573192	36575391	TGIF2-RAB5IF
chr20	36603779	36605978	TGIF2-RAB5IF
chr20	36773619	36775818	DSN1
chr20	37691955	37694154	CTNNBL1
chr20	37747851	37750050	CTNNBL1
chr20	38258149	38260348	LOC149684
chr20	38260573	38262772	LOC149684
chr20	38302150	38304349	LOC149684
chr20	38924312	38926511	FAM83D
chr20	38960299	38962498	DHX35
chr20	41136886	41139085	PLCG1
chr20	41137804	41140003	PLCG1
chr20	41167023	41169222	PLCG1
chr20	41317532	41319731	ZHX3
chr20	42683404	42685603	PTPRT
